match_id,batter,runs_batter,balls_faced
392186,PP Chawla,3,6
392186,RS Bopara,15,15
392186,T Kohli,1,4
392186,Yuvraj Singh,38,28
392188,A Kumble,1,1
392188,AC Gilchrist,71,45
392188,DB Ravi Teja,8,5
392188,FH Edwards,3,2
392188,HH Gibbs,13,7
392188,JD Ryder,0,1
392188,JH Kallis,15,14
392188,KP Pietersen,11,15
392188,KV Sharma,1,3
392188,P Kumar,14,6
392188,R Bishnoi,1,2
392188,R Dravid,48,27
392188,RG Sharma,52,30
392188,RV Uthappa,12,19
392188,SB Styris,14,8
392188,V Kohli,50,32
392188,VVS Laxman,5,10
392188,Y Venugopal Rao,9,13
392189,A Flintoff,16,17
392189,AB de Villiers,105,54
392189,G Gambhir,0,1
392189,JA Morkel,13,14
392189,Joginder Sharma,4,3
392189,KD Karthik,18,16
392189,M Muralitharan,0,1
392189,MK Tiwary,9,13
392189,ML Hayden,57,27
392189,MS Dhoni,5,7
392189,MS Gony,6,2
392189,PA Patel,16,15
392189,S Badrinath,7,8
392189,SK Raina,41,27
392189,TM Dilshan,50,27
392189,V Sehwag,6,9
392190,AB Agarkar,1,1
392190,AD Mascarenhas,27,28
392190,AS Raut,21,13
392190,BB McCullum,4,10
392190,BJ Hodge,5,7
392190,CH Gayle,54,38
392190,GC Smith,15,21
392190,I Sharma,1,1
392190,LR Shukla,13,13
392190,PC Valthaty,5,7
392190,RA Jadeja,22,26
392190,RJ Quiney,6,2
392190,SB Bangar,2,9
392190,SC Ganguly,46,30
392190,SK Warne,2,2
392190,YK Pathan,60,25
392190,Yashpal Singh,20,18
392191,A Kumble,5,3
392191,DPMD Jayawardene,1,1
392191,JD Ryder,32,21
392191,JH Kallis,62,46
392191,K Goel,19,19
392191,KC Sangakkara,26,18
392191,KP Pietersen,0,2
392191,LRPL Taylor,35,22
392191,P Kumar,13,7
392191,Pankaj Singh,0,1
392191,R Dravid,10,13
392191,R Vinay Kumar,1,1
392191,RS Bopara,84,59
392191,RV Uthappa,0,1
392191,V Kohli,2,3
392191,Yuvraj Singh,30,17
392192,AC Gilchrist,35,20
392192,AM Nayar,10,6
392192,DB Ravi Teja,9,9
392192,DJ Bravo,21,18
392192,DR Smith,35,22
392192,FH Edwards,1,3
392192,HH Gibbs,58,44
392192,Harbhajan Singh,20,8
392192,JP Duminy,47,40
392192,PP Ojha,0,2
392192,PR Shah,1,1
392192,RG Sharma,3,5
392192,RP Singh,4,4
392192,S Dhawan,3,7
392192,SR Tendulkar,36,27
392192,ST Jayasuriya,1,8
392192,VVS Laxman,0,1
392192,Y Venugopal Rao,9,10
392192,Z Khan,4,6
392194,AB de Villiers,21,23
392194,B Akhil,8,4
392194,G Gambhir,16,19
392194,JH Kallis,0,1
392194,KD Karthik,12,9
392194,KP Pietersen,37,25
392194,LRPL Taylor,31,34
392194,M Manhas,23,13
392194,MV Boucher,36,28
392194,Pankaj Singh,1,1
392194,RV Uthappa,3,4
392194,TM Dilshan,67,47
392194,V Kohli,22,24
392194,V Sehwag,7,5
392195,AD Mascarenhas,4,2
392195,AS Raut,1,4
392195,DPMD Jayawardene,7,10
392195,GC Smith,2,6
392195,IK Pathan,39,33
392195,KC Sangakkara,60,51
392195,M Rawat,4,6
392195,PP Chawla,6,6
392195,RA Jadeja,37,44
392195,RJ Quiney,7,8
392195,RS Bopara,11,15
392195,SA Asnodkar,3,4
392195,SK Warne,34,33
392195,WA Mota,1,2
392195,YK Pathan,10,13
392195,Yuvraj Singh,2,3
392196,AA Bilakhia,12,14
392196,AC Gilchrist,44,19
392196,DR Smith,12,5
392196,HH Gibbs,69,56
392196,JA Morkel,13,7
392196,JDP Oram,41,29
392196,ML Hayden,49,35
392196,MS Dhoni,22,22
392196,PA Patel,0,2
392196,RG Sharma,18,19
392196,S Badrinath,8,9
392196,SK Raina,25,19
392196,VVS Laxman,4,5
392197,AB Dinda,0,1
392197,AM Nayar,3,3
392197,AN Ghosh,0,1
392197,BAW Mendis,0,1
392197,BB McCullum,1,6
392197,BJ Hodge,24,22
392197,CH Gayle,12,11
392197,DJ Bravo,3,5
392197,Harbhajan Singh,18,8
392197,I Sharma,6,3
392197,JP Duminy,18,14
392197,LR Shukla,6,10
392197,S Dhawan,12,10
392197,SC Ganguly,34,30
392197,SR Tendulkar,68,45
392197,SS Tiwary,4,3
392197,ST Jayasuriya,52,32
392197,Yashpal Singh,8,8
392198,A Mishra,0,4
392198,AB de Villiers,50,40
392198,DL Vettori,29,28
392198,G Gambhir,8,6
392198,GC Smith,44,46
392198,KD Karthik,4,5
392198,M Manhas,23,16
392198,PC Valthaty,1,5
392198,PJ Sangwan,1,1
392198,RA Jadeja,16,13
392198,RJ Quiney,4,9
392198,SA Asnodkar,11,8
392198,SK Warne,0,2
392198,TM Dilshan,7,10
392198,V Sehwag,16,11
392198,YK Pathan,62,30
392199,AB Agarkar,6,7
392199,BB McCullum,0,1
392199,BJ Hodge,17,15
392199,CH Gayle,40,37
392199,JH Kallis,23,25
392199,KP Pietersen,13,12
392199,LR Shukla,2,3
392199,MK Pandey,2,2
392199,MN van Wyk,43,35
392199,MV Boucher,25,13
392199,RE van der Merwe,9,9
392199,SC Ganguly,1,8
392199,SP Goswami,43,46
392199,V Kohli,19,12
392199,WP Saha,21,14
392200,AM Nayar,15,15
392200,DJ Bravo,15,20
392200,DPMD Jayawardene,7,9
392200,Harbhajan Singh,6,5
392200,IK Pathan,7,10
392200,JP Duminy,59,63
392200,K Goel,12,12
392200,KC Sangakkara,45,44
392200,PP Chawla,0,2
392200,RR Powar,10,10
392200,RS Bopara,6,14
392200,S Dhawan,3,7
392200,SR Tendulkar,1,6
392200,SS Tiwary,6,4
392200,ST Jayasuriya,0,1
392200,WA Mota,5,6
392200,Yuvraj Singh,10,13
392201,AA Bilakhia,22,27
392201,AB de Villiers,5,9
392201,AC Gilchrist,8,5
392201,DR Smith,48,28
392201,G Gambhir,17,15
392201,HH Gibbs,0,4
392201,KD Karthik,41,30
392201,M Manhas,3,2
392201,PP Ojha,1,1
392201,RG Sharma,17,20
392201,RP Singh,2,4
392201,Shoaib Ahmed,0,3
392201,TL Suman,23,14
392201,TM Dilshan,52,46
392201,V Sehwag,20,11
392201,Y Venugopal Rao,16,15
392202,AD Mascarenhas,8,8
392202,GC Smith,2,5
392202,JA Morkel,4,1
392202,JDP Oram,2,6
392202,M Rawat,8,6
392202,ML Hayden,1,2
392202,MM Patel,0,1
392202,MS Dhoni,22,19
392202,PA Patel,3,11
392202,RA Jadeja,37,33
392202,RJ Quiney,28,31
392202,S Badrinath,29,27
392202,SA Asnodkar,10,8
392202,SK Raina,98,55
392202,SK Trivedi,2,3
392202,SK Warne,3,9
392202,YK Pathan,20,13
392203,AM Nayar,10,13
392203,AM Rahane,10,8
392203,BB McCullum,5,7
392203,BJ Hodge,73,60
392203,CH Gayle,7,7
392203,GR Napier,15,16
392203,Harbhajan Singh,6,7
392203,JP Duminy,52,37
392203,LR Shukla,6,7
392203,MN van Wyk,32,35
392203,SC Ganguly,0,1
392203,SR Tendulkar,34,30
392203,ST Jayasuriya,6,8
392203,WP Saha,8,4
392203,Z Khan,2,2
392204,A Kumble,1,3
392204,DPMD Jayawardene,19,15
392204,IK Pathan,12,9
392204,JD Ryder,2,5
392204,JH Kallis,27,22
392204,K Goel,20,29
392204,KC Sangakkara,17,23
392204,KP Appanna,0,1
392204,MV Boucher,2,4
392204,P Kumar,9,7
392204,PP Chawla,3,4
392204,R Bishnoi,18,14
392204,RE van der Merwe,35,19
392204,RV Uthappa,19,17
392204,SM Katich,3,5
392204,SP Goswami,10,14
392204,TM Srivastava,0,1
392204,V Kohli,16,14
392204,Yuvraj Singh,50,34
392205,AA Bilakhia,1,5
392205,AC Gilchrist,39,35
392205,AS Raut,36,23
392205,DR Smith,7,8
392205,GC Smith,0,2
392205,HH Gibbs,8,10
392205,LA Carseldine,39,32
392205,NV Ojha,0,6
392205,RA Jadeja,12,17
392205,RG Sharma,38,32
392205,SA Asnodkar,0,1
392205,SK Warne,21,17
392205,SM Harwood,3,7
392205,TL Suman,41,30
392205,YK Pathan,24,14
392206,A Mishra,11,8
392206,AB de Villiers,0,1
392206,DA Warner,51,40
392206,G Gambhir,13,14
392206,JA Morkel,6,4
392206,JDP Oram,3,7
392206,KD Karthik,52,31
392206,L Balaji,2,3
392206,M Manhas,0,4
392206,M Muralitharan,3,4
392206,M Vijay,14,13
392206,ML Hayden,30,19
392206,MS Dhoni,6,7
392206,PJ Sangwan,0,3
392206,R Bhatia,2,7
392206,S Badrinath,45,34
392206,SB Jakati,13,8
392206,SK Raina,32,21
392206,TM Dilshan,13,13
392207,BB McCullum,19,31
392207,BJ Hodge,70,43
392207,CH Gayle,17,17
392207,DPMD Jayawardene,52,41
392207,IK Pathan,19,16
392207,KC Sangakkara,0,2
392207,MN van Wyk,18,12
392207,S Sohal,25,17
392207,SC Ganguly,22,17
392207,SM Katich,34,28
392207,Yuvraj Singh,14,16
392208,AM Nayar,29,20
392208,AM Rahane,0,1
392208,DJ Bravo,50,40
392208,JH Kallis,69,59
392208,JP Duminy,1,6
392208,RV Uthappa,66,42
392208,SR Tendulkar,11,11
392208,ST Jayasuriya,52,43
392208,W Jaffer,7,8
392209,AC Gilchrist,0,1
392209,DR Smith,49,23
392209,HH Gibbs,0,2
392209,JA Morkel,4,5
392209,M Vijay,31,33
392209,ML Hayden,43,26
392209,MS Dhoni,58,37
392209,PP Ojha,0,2
392209,RG Sharma,21,20
392209,RJ Harris,1,4
392209,RP Singh,2,6
392209,SK Raina,32,19
392209,Shoaib Ahmed,1,2
392209,TL Suman,17,17
392209,VVS Laxman,0,7
392209,Y Venugopal Rao,2,5
392210,AS Raut,1,1
392210,DPMD Jayawardene,9,11
392210,GC Smith,77,44
392210,IK Pathan,19,17
392210,K Goel,1,4
392210,KC Sangakkara,11,15
392210,LA Carseldine,16,9
392210,NV Ojha,68,51
392210,PP Chawla,6,7
392210,RA Jadeja,33,12
392210,RR Powar,6,7
392210,S Sohal,0,1
392210,S Sreesanth,4,8
392210,SM Katich,10,13
392210,YK Pathan,12,7
392210,Yuvraj Singh,48,37
392211,BB McCullum,35,29
392211,BJ Hodge,10,19
392211,DA Warner,36,23
392211,G Gambhir,71,57
392211,MC Henriques,30,24
392211,MN van Wyk,74,48
392211,TM Dilshan,42,34
392211,WP Saha,1,1
392212,AC Gilchrist,25,29
392212,AM Nayar,1,4
392212,DB Ravi Teja,4,4
392212,DJ Bravo,13,16
392212,DR Smith,16,12
392212,DS Kulkarni,7,9
392212,HH Gibbs,0,5
392212,Harbhajan Singh,0,1
392212,JP Duminy,52,48
392212,PR Shah,29,19
392212,RG Sharma,38,36
392212,RJ Harris,5,4
392212,RR Raje,11,7
392212,SR Tendulkar,2,4
392212,SS Tiwary,3,5
392212,ST Jayasuriya,5,7
392212,TL Suman,20,13
392212,Y Venugopal Rao,28,17
392213,D du Preez,10,13
392213,GC Smith,20,22
392213,JH Kallis,10,14
392213,LA Carseldine,9,8
392213,MV Boucher,6,8
392213,NV Ojha,52,38
392213,P Kumar,7,4
392213,R Dravid,0,2
392213,R Vinay Kumar,12,13
392213,RA Jadeja,1,3
392213,RE van der Merwe,15,16
392213,RV Uthappa,17,20
392213,V Kohli,15,22
392213,W Jaffer,8,9
392213,YK Pathan,22,19
392214,DPMD Jayawardene,44,25
392214,JA Morkel,2,2
392214,K Goel,14,20
392214,ML Hayden,89,58
392214,MS Dhoni,56,27
392214,S Badrinath,0,1
392214,S Sohal,2,2
392214,SK Raina,32,20
392214,SM Katich,50,25
392214,Yuvraj Singh,58,36
392215,AB de Villiers,50,38
392215,AM Nayar,18,28
392215,AM Rahane,12,12
392215,DA Warner,21,30
392215,DJ Bravo,35,30
392215,DS Kulkarni,1,4
392215,G Gambhir,19,23
392215,Harbhajan Singh,10,6
392215,JP Duminy,0,4
392215,KD Karthik,5,3
392215,L Ronchi,0,2
392215,PR Shah,11,20
392215,RR Raje,1,2
392215,SR Tendulkar,15,14
392215,TM Dilshan,17,19
392216,A Symonds,60,36
392216,AC Gilchrist,20,16
392216,B Lee,14,10
392216,DPMD Jayawardene,43,28
392216,HH Gibbs,13,13
392216,IK Pathan,10,12
392216,KC Sangakkara,25,18
392216,PP Chawla,8,6
392216,RG Sharma,9,15
392216,S Sohal,30,17
392216,SM Katich,9,11
392216,TL Suman,27,17
392216,WA Mota,3,4
392216,Y Venugopal Rao,32,25
392216,Yuvraj Singh,18,13
392217,AS Raut,7,5
392217,GC Smith,30,33
392217,JDP Oram,1,2
392217,LA Carseldine,9,8
392217,M Vijay,10,12
392217,ML Hayden,48,44
392217,NV Ojha,0,2
392217,RA Jadeja,27,19
392217,S Badrinath,59,41
392217,SA Asnodkar,26,25
392217,SK Raina,13,11
392217,SK Warne,21,11
392217,SM Harwood,6,7
392217,YK Pathan,7,11
392218,A Kumble,7,6
392218,AM Rahane,62,49
392218,JH Kallis,12,10
392218,JP Duminy,59,41
392218,LRPL Taylor,16,16
392218,MV Boucher,48,33
392218,R Dravid,10,12
392218,R Vinay Kumar,7,12
392218,RE van der Merwe,3,4
392218,RV Uthappa,4,5
392218,SR Tendulkar,0,3
392218,ST Jayasuriya,29,27
392218,V Kohli,20,22
392219,AB Agarkar,39,29
392219,AB de Villiers,40,32
392219,BB McCullum,6,3
392219,BJ Hodge,0,3
392219,DA Warner,36,23
392219,G Gambhir,18,24
392219,KD Karthik,17,22
392219,M Kartik,11,10
392219,MC Henriques,2,8
392219,MN van Wyk,0,2
392219,SC Ganguly,44,45
392219,TM Dilshan,1,2
392219,WP Saha,0,1
392219,Yashpal Singh,13,20
392220,A Symonds,30,19
392220,AC Gilchrist,10,11
392220,AS Raut,1,2
392220,DB Ravi Teja,7,3
392220,DR Smith,47,32
392220,GC Smith,1,3
392220,LA Carseldine,8,11
392220,M Morkel,8,8
392220,MM Patel,5,7
392220,NV Ojha,16,14
392220,RA Jadeja,19,20
392220,RG Sharma,9,14
392220,SA Asnodkar,44,39
392220,SK Trivedi,1,5
392220,SK Warne,0,1
392220,TL Suman,29,19
392220,WPUJC Vaas,20,15
392220,Y Venugopal Rao,12,7
392220,YK Pathan,6,7
392221,AD Mathews,16,13
392221,AN Ghosh,7,7
392221,BB McCullum,84,64
392221,DJ Hussey,43,27
392221,JD Ryder,22,20
392221,JH Kallis,32,34
392221,LRPL Taylor,81,33
392221,MV Boucher,13,10
392221,R Dravid,12,12
392221,RV Uthappa,7,9
392221,SC Ganguly,4,6
392221,WP Saha,10,5
392222,AM Rahane,1,5
392222,B Lee,8,12
392222,DJ Bravo,70,59
392222,IK Pathan,0,3
392222,K Goel,20,21
392222,KC Sangakkara,8,19
392222,LA Pomersbach,5,7
392222,S Sohal,43,23
392222,S Sreesanth,1,10
392222,SM Katich,0,2
392222,SR Tendulkar,41,29
392222,ST Jayasuriya,4,7
392222,WA Mota,4,7
392222,Yuvraj Singh,12,18
392223,A Mishra,2,3
392223,A Symonds,41,22
392223,AB de Villiers,44,36
392223,AC Gilchrist,64,33
392223,DA Warner,4,6
392223,DB Ravi Teja,27,34
392223,DR Smith,1,2
392223,G Gambhir,19,25
392223,KD Karthik,44,23
392223,PP Ojha,0,2
392223,R Bhatia,0,1
392223,RG Sharma,6,7
392223,RP Singh,0,1
392223,Shoaib Ahmed,0,1
392223,TL Suman,3,7
392223,TM Dilshan,37,18
392223,V Sehwag,11,10
392223,WPUJC Vaas,10,6
392223,Y Venugopal Rao,1,3
392224,B Akhil,0,2
392224,JA Morkel,9,7
392224,JDP Oram,7,15
392224,JH Kallis,0,1
392224,L Balaji,0,1
392224,LRPL Taylor,46,50
392224,M Muralitharan,4,2
392224,M Vijay,5,9
392224,ML Hayden,60,38
392224,MS Dhoni,18,20
392224,MV Boucher,5,5
392224,P Kumar,12,6
392224,R Dravid,8,7
392224,R Vinay Kumar,6,2
392224,RE van der Merwe,3,6
392224,RV Uthappa,6,4
392224,S Badrinath,2,9
392224,SB Jakati,7,7
392224,SK Raina,13,10
392224,V Kohli,38,35
392225,AM Nayar,35,18
392225,AM Rahane,3,7
392225,C Nanda,0,1
392225,DJ Bravo,1,3
392225,DS Kulkarni,1,4
392225,GC Smith,19,19
392225,Harbhajan Singh,7,8
392225,J Botha,2,3
392225,JP Duminy,4,5
392225,NV Ojha,1,4
392225,RA Jadeja,42,32
392225,RJ Quiney,51,40
392225,SD Chitnis,6,8
392225,SL Malinga,0,1
392225,SR Tendulkar,40,30
392225,ST Jayasuriya,16,21
392225,YK Pathan,17,14
392225,YV Takawale,18,22
392226,A Nehra,1,1
392226,AB de Villiers,11,11
392226,DL Vettori,1,2
392226,G Gambhir,8,11
392226,IK Pathan,21,11
392226,KC Sangakkara,43,47
392226,KD Karthik,32,29
392226,LA Pomersbach,9,8
392226,M Manhas,26,25
392226,MF Maharoof,3,8
392226,PJ Sangwan,5,5
392226,R Bhatia,0,1
392226,S Sohal,3,12
392226,SM Katich,20,10
392226,TM Dilshan,10,19
392226,V Sehwag,9,8
392226,Yuvraj Singh,18,31
392227,AM Nayar,33,27
392227,DJ Bravo,5,8
392227,Harbhajan Singh,1,1
392227,JP Duminy,62,54
392227,ML Hayden,60,57
392227,MS Dhoni,23,22
392227,PA Patel,0,1
392227,S Badrinath,22,23
392227,SK Raina,20,12
392227,SR Tendulkar,11,14
392227,ST Jayasuriya,30,17
392228,A Symonds,18,13
392228,AC Gilchrist,43,31
392228,BB McCullum,20,18
392228,BJ Hodge,48,41
392228,DJ Hussey,43,17
392228,HH Gibbs,28,34
392228,Mashrafe Mortaza,2,2
392228,RG Sharma,32,13
392228,SC Ganguly,33,41
392228,TL Suman,31,24
392228,WP Saha,7,3
392228,Y Venugopal Rao,7,7
392229,A Symonds,25,25
392229,AC Gilchrist,23,13
392229,B Lee,0,5
392229,DB Ravi Teja,10,15
392229,HH Gibbs,26,37
392229,IK Pathan,17,11
392229,KC Sangakkara,56,43
392229,LA Pomersbach,1,2
392229,PP Chawla,1,1
392229,RG Sharma,42,26
392229,RJ Harris,2,2
392229,RP Singh,0,2
392229,S Sohal,9,12
392229,SM Katich,11,10
392229,TL Suman,0,1
392229,WA Mota,12,19
392229,Y Venugopal Rao,0,1
392229,Yuvraj Singh,20,18
392230,A Singh,0,1
392230,AB de Villiers,79,55
392230,AS Raut,11,13
392230,G Gambhir,8,8
392230,GC Smith,0,4
392230,J Botha,37,31
392230,KD Karthik,23,11
392230,MM Patel,23,10
392230,NV Ojha,9,17
392230,RA Jadeja,24,18
392230,RJ Quiney,6,10
392230,SK Trivedi,6,10
392230,SK Warne,6,3
392230,TM Dilshan,33,41
392230,V Sehwag,2,8
392230,YK Pathan,1,5
392231,BB McCullum,81,48
392231,BJ Hodge,71,44
392231,DJ Hussey,3,2
392231,GJ Bailey,30,27
392231,JA Morkel,21,10
392231,MS Dhoni,40,28
392231,PA Patel,25,19
392231,SC Ganguly,4,14
392231,SK Raina,52,36
392231,WP Saha,25,13
392232,AB McDonald,3,4
392232,AB de Villiers,28,29
392232,DL Vettori,4,2
392232,G Gambhir,27,19
392232,JH Kallis,58,56
392232,KD Karthik,31,29
392232,LRPL Taylor,25,12
392232,M Manhas,0,2
392232,MF Maharoof,18,13
392232,MV Boucher,10,9
392232,R Dravid,38,34
392232,RV Uthappa,1,5
392232,V Sehwag,0,2
392232,Y Nagar,20,20
392233,A Singh,1,2
392233,AB Agarkar,13,17
392233,BB McCullum,9,4
392233,BJ Hodge,6,8
392233,DJ Hussey,9,13
392233,J Botha,8,6
392233,LR Shukla,48,46
392233,MM Patel,5,6
392233,NK Patel,14,22
392233,NV Ojha,22,12
392233,RA Jadeja,14,19
392233,RJ Quiney,1,2
392233,SA Asnodkar,4,6
392233,SC Ganguly,0,3
392233,SK Warne,18,29
392233,SS Shaikh,6,7
392233,T Henderson,0,1
392233,YK Pathan,9,15
392233,Yashpal Singh,6,20
392234,B Lee,6,7
392234,GJ Bailey,15,12
392234,IK Pathan,14,12
392234,JDP Oram,17,21
392234,KC Sangakkara,7,9
392234,L Balaji,2,6
392234,LA Pomersbach,26,32
392234,M Muralitharan,1,1
392234,MS Dhoni,2,2
392234,MS Gony,7,5
392234,PA Patel,32,23
392234,PP Chawla,4,4
392234,R Ashwin,8,15
392234,RR Powar,7,5
392234,S Badrinath,4,9
392234,S Sohal,3,9
392234,SK Raina,20,21
392234,SM Katich,8,13
392234,T Thushara,1,5
392234,WA Mota,5,10
392234,Yuvraj Singh,6,19
392235,A Mishra,13,4
392235,AB de Villiers,6,6
392235,AM Nayar,4,4
392235,AM Rahane,56,41
392235,DA Warner,15,9
392235,G Gambhir,47,38
392235,Harbhajan Singh,12,7
392235,JP Duminy,9,6
392235,KD Karthik,0,1
392235,Mohammad Ashraful,2,10
392235,PR Shah,12,11
392235,R Bhatia,2,7
392235,SR Tendulkar,46,41
392235,ST Jayasuriya,0,1
392235,TM Dilshan,24,14
392235,V Sehwag,50,27
392236,A Symonds,18,15
392236,AA Bilakhia,16,8
392236,AC Gilchrist,15,18
392236,HH Gibbs,60,43
392236,JH Kallis,5,7
392236,LRPL Taylor,1,4
392236,MK Pandey,114,73
392236,R Dravid,6,9
392236,RE van der Merwe,23,18
392236,RG Sharma,12,12
392236,RJ Harris,4,3
392236,TL Suman,12,12
392236,V Kohli,19,9
392236,Y Venugopal Rao,8,9
392237,A Mishra,0,1
392237,A Symonds,24,15
392237,AA Bilakhia,10,20
392237,AB de Villiers,26,21
392237,AC Gilchrist,85,35
392237,DA Warner,0,1
392237,G Gambhir,0,5
392237,HH Gibbs,0,2
392237,KD Karthik,9,8
392237,PJ Sangwan,0,1
392237,R Bhatia,4,2
392237,RG Sharma,5,11
392237,TL Suman,24,25
392237,TM Dilshan,65,51
392237,V Sehwag,39,31
392238,JA Morkel,20,17
392238,JDP Oram,9,7
392238,JH Kallis,9,7
392238,LRPL Taylor,17,12
392238,MK Pandey,48,35
392238,ML Hayden,26,19
392238,MS Dhoni,28,30
392238,PA Patel,36,27
392238,R Dravid,44,39
392238,RE van der Merwe,2,5
392238,S Badrinath,1,1
392238,SK Raina,20,19
392238,V Kohli,24,17
392239,A Kumble,1,1
392239,A Symonds,33,21
392239,AA Bilakhia,6,7
392239,AC Gilchrist,0,3
392239,HH Gibbs,53,48
392239,JH Kallis,15,17
392239,LRPL Taylor,27,20
392239,MK Pandey,4,8
392239,MV Boucher,5,6
392239,P Kumar,2,3
392239,R Dravid,9,13
392239,R Vinay Kumar,8,8
392239,RE van der Merwe,32,21
392239,RG Sharma,24,23
392239,RJ Harris,9,5
392239,RV Uthappa,17,15
392239,TL Suman,10,11
392239,V Kohli,7,8
392239,Y Venugopal Rao,0,2
419106,A Symonds,5,9
419106,AC Gilchrist,54,35
419106,AD Mathews,65,46
419106,Anirudh Singh,14,14
419106,BJ Hodge,13,9
419106,CA Pujara,10,16
419106,HH Gibbs,19,24
419106,Jaskaran Singh,4,4
419106,MK Tiwary,0,1
419106,OA Shah,58,46
419106,RG Sharma,13,12
419106,SC Ganguly,0,3
419106,TL Suman,7,9
419106,VVS Laxman,22,14
419106,WPUJC Vaas,0,1
419107,A Uniyal,0,1
419107,AA Jhunjhunwala,14,11
419107,AD Mascarenhas,9,7
419107,AP Tare,23,13
419107,AT Rayudu,55,33
419107,GC Smith,26,22
419107,Harbhajan Singh,8,6
419107,NV Ojha,12,12
419107,P Dogra,41,29
419107,R McLaren,11,5
419107,R Sathish,6,5
419107,SK Warne,1,1
419107,SR Tendulkar,17,11
419107,SS Tiwary,53,33
419107,ST Jayasuriya,23,14
419107,YK Pathan,100,37
419108,AB de Villiers,7,13
419108,DPMD Jayawardene,0,1
419108,G Gambhir,72,54
419108,IK Pathan,21,16
419108,KC Sangakkara,17,9
419108,KD Karthik,20,18
419108,M Kaif,6,6
419108,M Manhas,31,24
419108,MF Maharoof,1,1
419108,MS Bisla,2,6
419108,PP Chawla,5,7
419108,RR Powar,3,7
419108,RS Bopara,56,48
419108,S Sreesanth,15,14
419108,TM Dilshan,0,3
419108,V Sehwag,8,6
419108,YA Abdulla,0,1
419108,Yuvraj Singh,4,5
419109,BJ Hodge,50,45
419109,CA Pujara,5,15
419109,EJG Morgan,10,7
419109,JH Kallis,65,52
419109,MK Pandey,0,7
419109,MK Tiwary,50,29
419109,OA Shah,2,5
419109,P Kumar,3,5
419109,R Dravid,21,16
419109,RE van der Merwe,1,2
419109,RV Uthappa,20,17
419109,SC Ganguly,23,22
419109,SP Goswami,8,10
419109,V Kohli,2,5
419110,A Symonds,50,43
419110,AC Gilchrist,38,17
419110,HH Gibbs,45,36
419110,JA Morkel,42,26
419110,JM Kemp,22,16
419110,L Balaji,15,10
419110,M Muralitharan,1,2
419110,M Vijay,3,6
419110,ML Hayden,17,11
419110,MS Dhoni,42,29
419110,R Ashwin,0,1
419110,RG Sharma,19,10
419110,S Badrinath,5,12
419110,S Tyagi,3,4
419110,SK Raina,6,3
419110,TL Suman,10,5
419110,VVS Laxman,12,11
419111,A Uniyal,4,6
419111,AA Jhunjhunwala,53,45
419111,AB de Villiers,15,24
419111,AD Mascarenhas,3,3
419111,G Gambhir,9,8
419111,GC Smith,18,17
419111,KD Karthik,23,26
419111,M Manhas,11,10
419111,NV Ojha,24,14
419111,P Dogra,29,26
419111,SA Asnodkar,5,4
419111,TM Dilshan,0,1
419111,V Sehwag,75,34
419111,YK Pathan,0,5
419112,DPMD Jayawardene,26,13
419112,IK Pathan,3,1
419112,JH Kallis,89,55
419112,MK Pandey,38,26
419112,MS Bisla,75,51
419112,RS Bopara,77,50
419112,RV Uthappa,51,21
419112,V Kohli,16,12
419112,Yuvraj Singh,9,6
419113,AD Mathews,6,13
419113,BJ Hodge,0,2
419113,I Sharma,6,15
419113,LR Shukla,19,16
419113,M Kartik,21,20
419113,M Vijay,33,26
419113,MK Tiwary,8,3
419113,ML Hayden,1,8
419113,MS Dhoni,66,33
419113,OA Shah,5,4
419113,RS Gavaskar,2,8
419113,S Badrinath,43,33
419113,SC Ganguly,11,20
419113,SE Bond,1,2
419113,SK Raina,18,20
419113,WP Saha,22,13
419114,A Mishra,3,5
419114,AB de Villiers,11,11
419114,AP Tare,17,10
419114,AT Rayudu,34,21
419114,DJ Bravo,9,4
419114,DP Nannes,3,11
419114,KA Pollard,10,8
419114,KD Karthik,16,6
419114,M Manhas,1,3
419114,MF Maharoof,28,18
419114,PJ Sangwan,4,9
419114,S Ladda,0,8
419114,SR Tendulkar,63,32
419114,SS Tiwary,61,37
419114,ST Jayasuriya,7,10
419114,TM Dilshan,17,12
419114,V Sehwag,26,16
419115,AA Jhunjhunwala,5,7
419115,DR Martyn,19,24
419115,JH Kallis,44,34
419115,M Morkel,2,9
419115,MJ Lumb,10,18
419115,MK Pandey,42,30
419115,MM Patel,0,2
419115,NV Ojha,16,18
419115,P Dogra,3,9
419115,S Narwal,0,1
419115,SK Trivedi,0,1
419115,SK Warne,4,7
419115,YK Pathan,26,24
419116,A Mishra,6,3
419116,AB de Villiers,2,3
419116,DA Warner,6,8
419116,JA Morkel,0,3
419116,JM Kemp,4,8
419116,KD Karthik,19,14
419116,M Manhas,32,22
419116,M Vijay,14,6
419116,ML Hayden,93,43
419116,PA Patel,6,6
419116,R Bhatia,21,9
419116,S Badrinath,14,15
419116,SK Raina,49,34
419116,TM Dilshan,15,24
419116,V Sehwag,74,38
419117,A Symonds,53,38
419117,AB Barath,7,10
419117,AC Gilchrist,33,12
419117,Anirudh Singh,0,1
419117,Bipul Sharma,8,6
419117,DPMD Jayawardene,14,9
419117,HH Gibbs,23,23
419117,IK Pathan,60,29
419117,Jaskaran Singh,3,3
419117,KC Sangakkara,0,3
419117,MS Bisla,0,7
419117,PP Chawla,9,13
419117,RG Sharma,1,2
